region,district,date,Market,source,_geolocation,commodity,Price,market_day,Year,month,week,Type
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Egg Commercial,68,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Chicken,55.56,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Nkontomire,5,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Ademe Ayoyo jute mallow,10,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Cabbage,5.85,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Lettuce,16.67,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Carrot,25,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Bambara Bean,20.66666667,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Chevon Goat meat,22.73,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Cassava Dough,4,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Fresh Salmon Mackerel Fish,33.33333333,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Fresh Kpanla Fish,21.66666667,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Plantain Riped,10,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Sorghum,10.42,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Yam Puna,10.56,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Tomato Navrongo,16.19333333,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Coconut Fresh,12.86,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Okro Dried,43.33,2025-09-01,2025,9,1,retail
Oti,Nkwanta South Municipal,01-09-2025,NKWANTA,retail,,Dried Cassava Chips Kokonte,8.336666667,2025-09-01,2025,9,1,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Gari,12.65333333,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Dried Cassava Powder Kokonte,10.78,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Plantain Apentu,14.92333333,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Watermelon,7.796666667,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Tomato Local,13.89,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Okro Fresh,28.66666667,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Fresh Pepper Bonnet,14.64333333,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Egg Commercial,71.66666667,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Carrot,19.63,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Cassava Dough,5.696666667,2025-09-18,2025,9,3,retail
Eastern,New Juaben South Municipal,18-09-2025,Koforidua central market,retail,,Yam Puna,15.83333333,2025-09-18,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,OBUASI CENTRAL MARKET ,retail,,Groundnut Red,23.94333333,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,OBUASI CENTRAL MARKET ,retail,,Cowpea White,20.98666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,OBUASI CENTRAL MARKET ,retail,,Salted Dried Tilapia Koobi,121.43,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,OBUASI CENTRAL MARKET ,retail,,Egg Commercial,63.33333333,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Tomato Local,24.72666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Okro Fresh,44.63666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Onion,21.06333333,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Fresh Pepper Legon 18,70.03666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Fresh Pepper Bonnet,72.42666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Cabbage,14.11,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Lettuce,13.06,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Carrot,17.86666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Cassava,3.676666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Plantain Apentu,9.246666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Plantain Apem,12.25333333,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Garden Egg,11.04333333,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Ginger,55.34333333,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Nkontomire,16.98666667,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Plantain Riped,27.78,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Yam Puna,13.63,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,white maize,10.54,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Maize Yellow,10.88333333,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Rice Local perfumed,14.585,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Rice Local non perfumed,16.49,2025-09-20,2025,9,3,retail
Ashanti,Obuasi Municipal,20-09-2025,Obuasi Central Market ,retail,,Rice Imported perfumed,17.39666667,2025-09-20,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Palm Oil,26.67,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Beef,100,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Smoked Herring,133.3333333,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Salted Dried Tilapia Koobi,666.67,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Anchovy,200,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Egg Commercial,50,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Chicken,50,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Nkontomire,15,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Ademe Ayoyo jute mallow,20,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Cabbage,7.01,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Lettuce,100,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Carrot,100,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Mutton Sheep meat,160,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Chevon Goat meat,160,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Fresh Red Fish,55,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Fresh Salmon Mackerel Fish,42,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Fresh Kpanla Fish,40,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Alefu Amaranthus,20,2025-09-18,2025,9,3,retail
Bono,Sunyani Municipal,18-09-2025,Nana Bosomah,retail,,Fresh Cow Milk,33.33,2025-09-18,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,white maize,6.64,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Maize Yellow,6.736666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Millet,13.66666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Rice Local perfumed,12.44666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Cocoyam,9.14,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Gari,10.83333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Dried Cassava Powder Kokonte,9.396666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Plantain Apentu,8.116666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Plantain Apem,7.166666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Orange,4.246666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Tomato Local,9.14,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Garden Egg,13.89,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Okro Fresh,13.69333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Ginger,20.55666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Fresh Pepper Bonnet,22.22333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Palm Fruit,3.96,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Groundnut Red,18.33333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Cowpea White,15.33333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Melon seeds Agushi,33.33,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Melon seeds Agushi Powder,37.5,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Palm Oil,20,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Egg Commercial,48.33333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Nkontomire,13.33333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Ademe Ayoyo jute mallow,14.72333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Pawpaw,1.833333333,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Sorghum,12,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Yam Puna,8.246666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Tomato Navrongo,9.14,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Alefu Amaranthus,12.5,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Coconut Fresh,4.406666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Unshelled Groundnut,20.55666667,2025-09-20,2025,9,3,retail
Ahafo,Asunafo North Municipal,20-09-2025,Goaso,retail,,Dried Cassava Chips Kokonte,9.103333333,2025-09-20,2025,9,3,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,white maize,4.53,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Maize Yellow,4.363333333,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Millet,12.10333333,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Rice Local perfumed,13.97,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Rice Local non perfumed,10.47333333,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Cassava,2.74,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Gari,8.995,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Plantain Apentu,12.31333333,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Plantain Apem,13.05333333,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Garden Egg,15.01666667,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Okro Fresh,26.19,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Onion,15.38,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Fresh Pepper Bonnet,23.53,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Groundnut Red,11.84666667,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Cowpea White,13.55666667,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Soya Bean,10.34666667,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Melon seeds Agushi,53.75666667,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Melon seeds Neri,11.19666667,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Beef,80,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Sorghum,9.876666667,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Yam Puna,11.57333333,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Tomato Navrongo,13.97,2025-09-22,2025,9,4,retail
Bono East,Kintampo North Municipal,22-09-2025,Kintampo,retail,,Dried Cassava Chips Kokonte,6.3,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,white maize,4.64,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Maize Yellow,5,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Millet,10,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Rice Local perfumed,10.34,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Rice Local non perfumed,10.34,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Rice Imported perfumed,18.97,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Rice Imported non perfumed,12.07,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Yam White,16.02666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Gari,9.193333333,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Dried Cassava Powder Kokonte,25,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Tomato Local,8.33,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Garden Egg,9.046666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Okro Fresh,10.27666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Onion,26.22666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Dried Pepper Legon 18,57.69333333,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Fresh Pepper Legon 18,32.40666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Fresh Pepper Bonnet,29.41,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Groundnut Red,12.18,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Cowpea White,16.67,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Soya Bean,9.41,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Melon seeds Agushi,25,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Melon seeds Agushi Powder,14.58666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Melon seeds Neri,14.44333333,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Melon seeds Neri Powder,14.22333333,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Anchovy,296.6666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Egg Commercial,50,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Cabbage,83.33333333,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Bambara Bean,14.58,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Sorghum,6.15,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Yam Puna,23.11666667,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Tomato Navrongo,10,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Okro Dried,56.41,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Unshelled Groundnut,9.38,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Dried Cassava Chips Kokonte,20.83,2025-09-22,2025,9,4,retail
Upper West,Wa Municipal,22-09-2025,WA MARKET,retail,,Groundnut Oil,40.2,2025-09-22,2025,9,4,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,white maize,6.69,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Maize Yellow,7.41,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Millet,11.54,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Rice Local perfumed,12.65,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Rice Local non perfumed,10.71,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Rice Imported perfumed,20,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Rice Imported non perfumed,15.38,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Cocoyam,6.666666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Cassava,5.636666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Gari,9.17,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Dried Cassava Powder Kokonte,8.7,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Plantain Apentu,9.393333333,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Plantain Apem,10,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Banana Exotic,6.25,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Banana Local,6,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Orange,9.046666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Watermelon,6.506666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Pineapple,9.443333333,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Tomato Local,8.33,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Garden Egg,8.093333333,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Okro Fresh,10,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Onion,13.21333333,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Ginger,46.66666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Dried Pepper Legon 18,80,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Fresh Pepper Bonnet,23.33333333,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Palm Fruit,7.14,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Cowpea White,18.75666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Soya Bean,9.57,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Melon seeds Agushi,50,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Melon seeds Neri,12.5,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Palm Oil,33.33,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Beef,68.18,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Smoked Herring,42.85666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Salted Dried Tilapia Koobi,36.66666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Egg Commercial,70,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Chicken,40,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Nkontomire,5,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Ademe Ayoyo jute mallow,10,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Cabbage,5.913333333,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Lettuce,16.67,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Carrot,25,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Bambara Bean,22.66666667,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Chevon Goat meat,22.73,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Cassava Dough,4,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Fresh Salmon Mackerel Fish,33.33333333,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Fresh Kpanla Fish,20,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Plantain Riped,10,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Sorghum,9.17,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Yam Puna,7.23,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Tomato Navrongo,12.86,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Coconut Fresh,14.29,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Okro Dried,42.22,2025-09-15,2025,9,3,retail
Oti,Nkwanta South Municipal,15-09-2025,NKWANTA,retail,,Dried Cassava Chips Kokonte,8.13,2025-09-15,2025,9,3,retail
Bono East,Techiman Municipal,19-09-2025,Techiman,retail,,white maize,5.063333333,2025-09-19,2025,9,3,retail
